worms						Becker, G.C. 1983. Fishes of Wisconsin. University of Wisconsin Press, Madison. 1052 p.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Beeckman, W. and A.F. De Bont. 1985. Characteristics of the Nam Ngum reservoir eco-system as deduced from the food of the most important fish-species. Verh. Int. Ver. Limnol. 22:2643-2649.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Bell, J.D. and M.L. Harmelin-Vivien. 1983. Fish fauna of French Mediterranean Posidonia oceanica seagrass meadows. 2. Feeding habits. Tethys 11, 1-14.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Bennett, D.E. and R.S. Wydoski. 1977. Biology of the redtail surfperch (<i>Amphistichus rhodoterus</i>) from the central Oregon coast. Washington : United States Dept. of the Interior, Fish and Wildlife Service, 33 p.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Ben Salem, M. 1988. Régime alimentaire de <i>Trachurus trachurus</i> (Linnaeus, 1758) et de <i>T. mediterraneus</i> (Steindachner, 1868), (poissons, téléostéens, Carangidae) de la province atlantico-méditerranéenne. Cybium 12(3):247-253.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Bensam, P. 1964. Differences in the food and feeding adaptations between juveniles and adults of the Indian oil sardine, <i>Sardinella longiceps</i> Valenciennes. Indian J. Fish. 11(1):377-390.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Berestovskiy, Y.G. 1995. Feeding habitats and strategy of american plaice, <i>Hippoglossoides platessoides limandoides</i>, in the Barents and Norwegian seas. J. Ichthyol. 35(5):40-54.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Bergstad, O.A. 1991. Distribution and trophic ecology of some gadoid fish of the Norwegian Deep. 1. Accounts of individual species. Sarsia 75:269-313.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Bernardes, R.Á., J.L. de Figueiredo, A.R. Rodrigues, L.G. Fischer, C.M. Vooren, M. Haimovici and C.L.D.B. Rossi-Wongtschowski. 2005. Peixes de zona econômica exclusiva da região sudeste-sul do Brasil: Levantamento com armadilhas, pargueiras e rede de arrasto de fundo. São Paulo: Editora da Universidade de São Paulo. 295 p.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Bessa, E., F.B. Santos, M. Pombo, M. Denadai, M. Fonseca and A. Turra. 2014. Population ecology, life history and diet of the shorthead drum <i>Larimus breviceps</i> in a tropical bight in southeastern Brazil. Biological Association of the United Kingdom 94(3):615-622.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Beumer, J.P. 1978. Feeding ecology of four fishes from a mangrove creek in north Queensland, Australia. J. Fish Biol. 12:475-490.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Beverton, R.J.H. 1964. Differential catchability of male and female plaice in the North Sea and its effect on estimates of stock abundance. Rapp. p.-v. Réun. CIEM 155:103-112.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Bianchi, G. 1985. FAO species identification sheets for fishery purposes. Field guide to the commercial marine and brackish-water species of Pakistan. Prepared with the support of PAK/77/033 and FAO (FIRM) Regular Programme. Rome: FAO. 200 p.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Bianchi, G., K.E. Carpenter, J.-P. Roux, F.J. Molloy, D. Boyer and H.J. Boyer. 1999. FAO species identification guide for fishery purposes. Field guide to the living marine resources of Namibia. FAO, Rome. 265p.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Bigelow, H.B. and W.C. Schroeder. 1953. Sawfishes, guitarfishes, skates and rays. p. 1-514. In J. Tee-Van et al. (eds.) Fishes of the western North Atlantic. Part two. New Haven, Sears Found. Mar. Res., Yale Univ.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Bigelow, H.B., M.G. Bradbury, J.R. Dymond, J.R. Greeley, S.F. Hildebrand, G.W. Mead, R.R. Miller, L.R. Rivas, W.L. Schroeder, R.D. Suttkus and V.D. Vladykov. 1963. Fishes of the western North Atlantic. Part three. New Haven, Sears Found. Mar. Res., Yale Univ.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Billard, R. 1997. Les poissons d'eau douce des rivières de France. Identification, inventaire et répartition des 83 espèces. Lausanne, Delachaux & Niestlé, 192p.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Blaber, S.J. 1974. Field studies of the diet of <i>Rhabdosargus holubi</i> (Pisces:Teleostei: Sparidae). J. Zool., Lond. 173:407-417.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Blaber, S.J.M. 1977. The feeding ecology and relative abundance of mullet (Mugilidae) in Natal and Pondoland estuaries. Biol. J. Linn. Soc. 9:259-275.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Blaber, S.J.M. and A.K. Whitfield. 1977. The biology of the burrowing goby <i>Croilia mossambica</i> Smith (<i>Teleostei</i>, <i>Gobiidae</i>). Environ. Biol. Fish. 1(2):197-204.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Blaber, S.J.M. and C.M. Bulman. 1987. Diets of fishes of the upper continental slope of eastern Tasmania: content, calorific values, dietary overlap and trophic relationships. Mar. Biol. 95:345-356.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Blay, J. Jr. 1995. Food and feeding habits of four species of juvenile mullet (Mugilidae) in a tidal lagoon in Ghana. J. Fish Biol. 46:134-141.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Böhlke, J.E. and C.C.G. Chaplin. 1993. Fishes of the Bahamas and adjacent tropical waters. 2nd edition. University of Texas Press, Austin.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Borme. D. and F. Voltolina. 2006. On the occurrence of ribbon fish <i>Trachipterus trachypterus</i> (Gmelin, 1789) in the Gulf of Trieste (Northern Adriatic Sea). Annales Ser Hist Nat 16(2):181-188.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Boubée, J.T. and F.J. Ward. 1997. Mouth gape, food size, and diet of the common smelt <i>Retropinna retropinna</i> (Richardson) in the Waikato river system, North Island, New Zealand. N. Z. J. Mar. Freshwat. Res. 31(2):147-154.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Bowman, R.E., C.E. Stillwell, W.L. Michaels and M.D. Grosslein. 2000. Food of northwest Atlantic fishes and two common species of squid. NOAA Tech. Memo. NMFS-NE 155, 138 p.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Bradai, M.N. and A. Bouain. 1990. Régime alimentaire de <i>Scorpaena porcus</i> et de <i>S. scrofa</i> (Teleostei, Scorpaenidae) du Golfe de Gabès, Tunisie. Cybium 14:207-216.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Brickle, P., V. Laptikhovsky, J. Pompert and A. Bishop. 2003. Ontogenetic changes in the feeding habits and dietary overlap between three abundant rajid species on the Falkland Islands' shelf. J. Mar. Biol. Ass. U.K. 83(6):1119-1125.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Brodeur, R.D. and P.A. Livingston. 1988. Food habits and diet overlap of various eastern Bering Sea fishes. NOAA Tech. Memo NMFS F/NWC 127:76 p.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Brook, I.M. 1977. Trophic relationships in a seagrass community (<i>Thalassia testudinum</i>), in Card Sound, Florida. Fish diets in relation to macrobenthic and cryptic faunal abundance. Trans. Am. Fish. Soc. 106(3):219-229.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Bruce, B.D., M.A. Green and P.R. Last. 1998. Threatened fishes of the world: <i>Brachionichthys hirsutus</i> (Lacépède, 1804) (Brachionichthyidae). Environ. Biol. Fish. 52(4):418.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Brueggeman, P. 2000. Underwater field guide to Ross Island and McMurdo Sound, Antarctica: Chordata: vertebrates, ascidians. Version 10. 4 December 2000.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Burgess, W.E. 1989. An atlas of freshwater and marine catfishes. A preliminary survey of the Siluriformes. T.F.H. Publications, Inc., Neptune City, New Jersey (USA). 784 p.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Burgess, W.E. 1992. Colored atlas of miniature catfish. Every species of <i>Corydoras</i>, <i>Brochis</i> and <i>Aspidoras</i>. T.F.H. Publications, Inc., USA. 224 p.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Burke, J.S. 1995. Role of feeding and prey distribution of summer and southern flounder in selection of estuarine nursery habitats. J. Fish Biol. 47(3):355-366.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Burke, N.C. 1995. Nocturnal foraging habitats of French and bluestriped grunts, <i>Haemulon flavolineatum</i> and <i>H. sciurus</i>, at Tobacco Caye, Belize. Environ. Biol. Fish. 42(4):365-374.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Bushula, T., E.A. Pakhomov, S. Kaehler, S. Davis and R.M. Kalin. 2005. Diet and daily ration of two small nototheniid fish on the shelf of the sub-Antarctic Prince Edward Islands. Polar Biol. 28(8):585-593.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
